,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,TEAM,GP,OREB,OPP OREB,REB,OPP REB,POSS,OPP POSS,PTS,OPP PTS,PPP,OPP PPP,3PA%,OPP 3PA%,FTA%,OPP FTA%,DREB,OPP DREB,ORB%,OPP ORB%,DRB%,OPP DRB%,REB%,OPP REB%,TO%,OPP TO%,Margin,Unnamed: 0,Logo,FinalFour
541,St. John's (NY),W,104,76,38,67,0.567,11,30,0.367,17,21,0.81,8,35,22,7,3,6,15,31,67,0.463,6,13,0.462,8,14,0.571,11,31,13,2,1,12,15,Creighton Bluejays,37,8,11,35,31,71.2704,71.19359999999999,104,76,1.4592313218390807,1.0675116864437255,44.776119402985074,19.402985074626866,31.34328358208955,20.895522388059703,27,20,28.571428571428573,28.94736842105263,71.05263157894737,71.42857142857143,53.03030303030303,46.96969696969697,8.418642241379311,16.8554476806904,28,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
542,Xavier,W,84,67,34,60,0.567,8,21,0.381,8,9,0.889,7,33,18,4,8,12,6,30,62,0.484,4,14,0.286,3,4,0.75,5,23,16,10,1,9,12,Creighton Bluejays,37,7,5,33,23,66.20159999999998,65.0496,84,67,1.26885150812065,1.029983274301456,35.0,22.580645161290324,15.0,6.451612903225806,26,18,28.0,16.129032258064516,83.87096774193549,72.0,58.92857142857143,41.07142857142857,18.126450116009284,13.83559622195986,17,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
543,Georgetown,W,63,53,23,60,0.383,8,29,0.276,9,13,0.692,7,42,12,4,4,10,6,23,65,0.354,3,11,0.273,4,6,0.667,5,33,9,7,1,5,15,Creighton Bluejays,37,7,5,42,33,65.9712,64.9344,63,53,0.9549621653084983,0.8162083579735857,48.333333333333336,16.923076923076923,21.666666666666668,9.23076923076923,35,28,20.0,12.5,87.5,80.0,56.0,44.0,15.158129608071402,7.700078848807412,10,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
544,Villanova,W,66,61,20,53,0.377,7,24,0.292,19,23,0.826,7,26,14,7,4,8,15,19,49,0.388,7,25,0.28,16,20,0.8,7,31,8,4,4,10,21,Creighton Bluejays,37,7,7,26,31,61.5552,58.367999999999995,66,61,1.0722083593262632,1.0450932017543861,45.283018867924525,51.02040816326531,43.39622641509434,40.816326530612244,19,24,22.580645161290324,26.923076923076923,73.07692307692308,77.41935483870968,45.6140350877193,54.3859649122807,12.996464961530464,17.132675438596493,5,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
545,Seton Hall,W,75,62,27,44,0.614,12,20,0.6,9,13,0.692,5,31,17,3,2,17,15,24,56,0.429,6,11,0.545,8,14,0.571,5,15,7,12,6,5,15,Creighton Bluejays,37,5,5,31,15,59.2512,59.67359999999999,75,62,1.2657971484121842,1.038985413985414,45.45454545454545,19.642857142857142,29.545454545454547,25.0,26,10,33.333333333333336,16.129032258064516,83.87096774193549,66.66666666666667,67.3913043478261,32.608695652173914,28.691402030676173,8.37891462891463,13,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
546,UConn,W,56,53,19,48,0.396,5,16,0.313,13,17,0.765,8,32,8,9,1,11,10,21,65,0.323,7,27,0.259,4,4,1.0,18,38,10,5,2,13,14,Creighton Bluejays,37,8,18,32,38,56.1408,59.2896,56,53,0.9974920200638395,0.8939173143350605,33.333333333333336,41.53846153846154,35.416666666666664,6.153846153846154,24,20,28.571428571428573,42.857142857142854,57.142857142857146,71.42857142857143,45.714285714285715,54.285714285714285,19.593593251253992,21.926273747841105,3,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
547,Providence,L (2 OT),86,94,33,69,0.478,7,24,0.292,13,15,0.867,2,32,12,1,5,14,19,34,76,0.447,8,19,0.421,18,21,0.857,6,36,14,7,4,6,16,Creighton Bluejays,37,2,6,32,36,84.09599999999999,81.8304,86,94,1.022640791476408,1.148717347098389,34.78260869565217,25.0,21.73913043478261,27.63157894736842,30,30,6.25,16.666666666666668,83.33333333333333,93.75,47.05882352941177,52.94117647058823,16.64764079147641,7.332238385734398,-8,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
548,St. John's (NY),W,77,67,24,62,0.387,13,33,0.394,16,16,1.0,11,33,20,9,4,14,12,25,56,0.446,4,10,0.4,13,16,0.813,5,31,13,9,5,15,16,Creighton Bluejays,37,11,5,33,31,69.1584,70.11840000000001,77,67,1.1133860818064039,0.9555266520627965,53.225806451612904,17.857142857142858,25.806451612903224,28.571428571428573,22,26,29.72972972972973,18.51851851851852,81.48148148148148,70.27027027027027,51.5625,48.4375,20.24338330557098,21.392387732749174,10,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
549,Marquette,L,71,73,26,54,0.481,10,28,0.357,9,12,0.75,6,34,16,4,2,15,16,28,58,0.483,5,18,0.278,12,20,0.6,7,31,13,10,0,8,18,Creighton Bluejays,37,6,7,34,31,65.5488,65.088,71,73,1.0831624682679164,1.121558505408063,51.851851851851855,31.03448275862069,22.22222222222222,34.48275862068966,28,24,20.0,20.0,80.0,80.0,52.30769230769231,47.69230769230769,22.88371411833626,12.291052114060966,-2,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
550,Villanova,L,67,79,23,59,0.39,5,26,0.192,16,20,0.8,10,29,13,1,3,6,10,27,54,0.5,9,22,0.409,16,20,0.8,5,31,14,5,2,3,17,Creighton Bluejays,37,10,5,29,31,61.248,58.367999999999995,67,79,1.0939132706374086,1.3534813596491229,44.067796610169495,40.74074074074074,33.898305084745765,37.03703703703704,19,26,27.77777777777778,20.833333333333332,79.16666666666667,72.22222222222223,48.333333333333336,51.666666666666664,9.796238244514107,5.139802631578948,-12,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
551,Georgetown,W,99,59,33,61,0.541,19,34,0.559,14,19,0.737,8,40,27,4,3,10,16,21,66,0.318,5,25,0.2,12,15,0.8,10,28,9,8,2,7,14,Creighton Bluejays,37,8,10,40,28,68.5056,66.81599999999999,99,59,1.445137331838565,0.8830220306513411,55.73770491803279,37.878787878787875,31.147540983606557,22.727272727272727,32,18,30.76923076923077,23.80952380952381,76.19047619047619,69.23076923076923,58.8235294117647,41.1764705882353,14.597346786248131,10.47653256704981,40,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
552,DePaul,W,84,70,31,61,0.508,8,21,0.381,14,17,0.824,12,41,11,8,2,16,16,27,67,0.403,6,17,0.353,10,15,0.667,9,27,15,9,7,9,17,Creighton Bluejays,37,12,9,41,27,69.5808,70.65599999999999,84,70,1.2072295805739515,0.990715579710145,34.42622950819672,25.37313432835821,27.868852459016395,22.388059701492537,29,18,40.0,23.68421052631579,76.3157894736842,60.0,60.294117647058826,39.705882352941174,22.994849153789552,12.737771739130435,14,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
553,Villanova,W,87,74,28,56,0.5,12,25,0.48,19,22,0.864,3,35,22,2,3,7,13,26,62,0.419,13,30,0.433,9,12,0.75,4,27,14,4,2,7,19,Creighton Bluejays,37,3,4,35,27,66.89280000000001,67.4688,87,74,1.30058840413318,1.0968032631379245,44.642857142857146,48.38709677419355,39.285714285714285,19.35483870967742,32,23,11.538461538461538,11.11111111111111,88.88888888888889,88.46153846153847,56.45161290322581,43.54838709677419,10.464504401071563,10.375166002656043,13,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
554,Xavier,L,60,82,21,56,0.375,7,23,0.304,11,12,0.917,6,26,12,7,4,13,14,33,70,0.471,7,17,0.412,9,11,0.818,11,39,11,8,1,10,9,Creighton Bluejays,37,6,11,26,39,65.5488,70.8864,60,82,0.9153485647334505,1.1567804261466235,41.07142857142857,24.285714285714285,21.428571428571427,15.714285714285714,20,28,17.647058823529413,35.483870967741936,64.51612903225806,82.3529411764706,40.0,60.0,19.832552235891427,14.10707836764175,-22,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
555,NC State,W,72,63,26,56,0.464,3,20,0.15,17,19,0.895,2,32,15,3,6,8,14,24,64,0.375,3,14,0.214,12,15,0.8,8,34,3,4,1,6,18,Creighton Bluejays,37,2,8,32,34,67.5456,65.856,72,63,1.0659465605457648,0.9566326530612246,35.714285714285715,21.875,33.92857142857143,23.4375,30,26,7.142857142857143,21.05263157894737,78.94736842105263,92.85714285714286,48.484848484848484,51.515151515151516,11.843850672730719,9.110787172011662,9,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
556,Baylor,W,85,76,26,55,0.473,11,24,0.458,22,22,1.0,10,33,14,4,2,13,16,29,63,0.46,5,22,0.227,13,19,0.684,8,25,5,5,5,10,21,Creighton Bluejays,37,10,8,33,25,64.9728,70.4256,85,76,1.3082397557131598,1.0791530352599055,43.63636363636363,34.92063492063492,40.0,30.158730158730158,23,17,37.03703703703704,25.806451612903224,74.19354838709677,62.96296296296296,56.89655172413793,43.10344827586207,20.008372734436563,14.199382042893493,9,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
557,Princeton,W,86,75,32,55,0.582,9,24,0.375,13,16,0.813,5,36,18,2,4,12,11,30,65,0.462,9,21,0.429,6,10,0.6,4,24,13,3,0,5,17,Creighton Bluejays,37,5,4,36,24,66.2784,67.584,86,75,1.2975569718037852,1.1097301136363635,43.63636363636363,32.30769230769231,29.09090909090909,15.384615384615385,31,20,20.0,11.428571428571429,88.57142857142857,80.0,60.0,40.0,18.10544611819235,7.398200757575757,11,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
558,San Diego State,L,56,57,22,55,0.4,2,17,0.118,10,11,0.909,8,32,9,3,2,9,11,25,66,0.379,3,13,0.231,4,6,0.667,12,35,6,1,3,7,11,Creighton Bluejays,37,8,12,32,35,58.4064,61.0944,56,57,0.9587990357221127,0.9329824010056568,30.90909090909091,19.696969696969695,20.0,9.090909090909092,24,23,25.806451612903224,33.333333333333336,66.66666666666667,74.19354838709677,47.76119402985075,52.23880597014925,15.409270216962526,11.4576786088414,-1,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
559,Total,,2828,2531,1014,2164,17.409,319,902,12.974000000000002,481,614,28.912999999999997,273,1280,581,185,152,404,486,983,2332,15.598,231,688,12.530000000000001,334,460,26.727000000000004,284,1137,439,217,103,342,590,Creighton Bluejays,37,273,284,1280,1137,2462.5535999999997,2488.704,2828,2531,1.148401399262944,1.0169951910713366,41.68207024029575,29.502572898799315,28.373382624768947,19.725557461406517,1007,853,24.24511545293073,21.998450813323004,78.001549186677,75.75488454706927,52.958212660322715,47.041787339677285,16.405734275184916,13.742092269711463,297,62,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/156.png,False
560,Longwood,W,75,54,27,69,0.391,3,28,0.107,18,26,0.692,19,62,10,6,9,19,18,19,71,0.268,5,13,0.385,11,19,0.579,12,35,8,8,3,9,22,Alabama Crimson Tide,37,19,12,62,35,77.2224,73.3056,75,54,0.9712207856787669,0.7366422210581457,40.57971014492754,18.309859154929576,37.68115942028985,26.760563380281692,43,23,45.23809523809524,21.818181818181817,78.18181818181819,54.76190476190476,63.91752577319588,36.08247422680412,24.604259903862093,12.277370350969093,21,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
561,Liberty,W,95,59,27,52,0.519,10,22,0.455,31,38,0.816,11,42,14,8,6,15,23,18,55,0.327,8,29,0.276,15,20,0.75,3,17,13,6,1,13,25,Alabama Crimson Tide,37,11,3,42,17,69.8112,70.848,95,59,1.3608131646497983,0.8327687443541102,42.30769230769231,52.72727272727273,73.07692307692308,36.36363636363637,31,14,44.0,8.823529411764707,91.17647058823529,56.0,71.1864406779661,28.8135593220339,21.486523652365236,18.34914182475158,36,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
562,South Alabama,W,65,55,22,68,0.324,10,35,0.286,11,20,0.55,24,58,11,4,9,20,18,21,71,0.296,2,23,0.087,11,18,0.611,13,36,4,7,5,9,16,Alabama Crimson Tide,37,24,13,58,36,69.88799999999999,71.9232,65,55,0.930059523809524,0.7647045737675744,51.470588235294116,32.394366197183096,29.41176470588235,25.35211267605634,34,23,51.06382978723404,27.659574468085108,72.34042553191489,48.93617021276596,61.702127659574465,38.297872340425535,28.61721611721612,12.513347570742125,10,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
563,Jacksonville State,W,104,62,34,66,0.515,21,46,0.457,15,21,0.714,17,45,23,6,5,13,20,19,54,0.352,9,24,0.375,15,21,0.714,7,22,9,6,0,13,21,Alabama Crimson Tide,37,17,7,45,22,68.3904,66.4704,104,62,1.5206812652068127,0.9327460042364722,69.6969696969697,44.44444444444444,31.818181818181817,38.888888888888886,28,15,53.125,20.0,80.0,46.875,67.16417910447761,32.83582089552239,19.008515815085158,19.557577508184096,42,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
564,Michigan State,W,81,70,28,63,0.444,8,23,0.348,17,24,0.708,11,40,19,6,5,10,20,24,62,0.387,4,14,0.286,18,25,0.72,10,36,9,5,5,11,22,Alabama Crimson Tide,37,11,10,40,36,69.6576,71.03999999999999,81,70,1.1628307607497244,0.9853603603603605,36.507936507936506,22.580645161290324,38.095238095238095,40.32258064516129,29,26,29.72972972972973,25.641025641025642,74.35897435897436,70.27027027027027,52.63157894736842,47.36842105263158,14.355935317897831,15.484234234234236,11,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
565,UConn,L,67,82,21,50,0.42,6,16,0.375,19,25,0.76,7,32,10,4,6,19,23,26,60,0.433,9,24,0.375,21,24,0.875,8,30,18,8,7,11,23,Alabama Crimson Tide,37,7,8,32,30,70.08,70.6176,67,82,0.9560502283105023,1.1611836142831249,32.0,40.0,50.0,40.0,25,22,24.137931034482758,24.242424242424242,75.75757575757575,75.86206896551724,51.61290322580645,48.38709677419355,27.11187214611872,15.576853362334603,-15,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
566,UNC,W (4 OT),103,101,37,90,0.411,16,38,0.421,13,21,0.619,14,49,21,6,6,21,22,38,91,0.418,7,23,0.304,18,20,0.9,13,49,15,12,10,18,23,Alabama Crimson Tide,37,14,13,49,49,101.9904,100.60799999999999,103,101,1.0098989708835342,1.00389631043257,42.22222222222222,25.274725274725274,23.333333333333332,21.978021978021978,35,36,28.0,27.083333333333332,72.91666666666667,72.0,50.0,50.0,20.590173192771086,17.891221374045802,2,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
567,South Dakota State,W,78,65,27,68,0.397,13,40,0.325,11,15,0.733,14,43,20,5,5,10,14,26,61,0.426,6,20,0.3,7,11,0.636,5,33,9,6,3,11,16,Alabama Crimson Tide,37,14,5,43,33,67.776,68.96640000000001,78,65,1.1508498583569406,0.9424879361544172,58.8235294117647,32.78688524590164,22.058823529411764,18.0327868852459,29,28,33.333333333333336,14.705882352941176,85.29411764705883,66.66666666666667,56.578947368421055,43.421052631578945,14.75448536355052,15.949795842613213,13,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
568,Houston,W,71,65,22,54,0.407,7,23,0.304,20,32,0.625,10,40,9,6,3,15,20,25,64,0.391,3,13,0.231,12,22,0.545,12,37,7,7,8,10,24,Alabama Crimson Tide,37,10,12,40,37,70.15679999999999,68.81280000000001,71,65,1.012018792191206,0.9445917038690474,42.592592592592595,20.3125,59.25925925925926,34.375,30,25,28.571428571428573,28.571428571428573,71.42857142857143,71.42857142857143,51.94805194805195,48.05194805194805,21.380678708264917,14.532180059523807,6,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
569,Memphis,W,91,88,26,54,0.481,10,27,0.37,29,40,0.725,10,39,17,4,7,19,19,34,79,0.43,1,12,0.083,19,25,0.76,13,34,10,13,2,10,28,Alabama Crimson Tide,37,10,13,39,34,77.37599999999999,83.52,91,88,1.1760752688172045,1.053639846743295,50.0,15.189873417721518,74.07407407407408,31.645569620253166,29,21,32.25806451612903,30.952380952380953,69.04761904761905,67.74193548387096,53.42465753424658,46.57534246575342,24.555417700578992,11.973180076628353,3,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
570,Gonzaga,L,90,100,31,60,0.517,8,25,0.32,20,24,0.833,8,35,11,3,3,21,19,40,70,0.571,7,17,0.412,13,19,0.684,4,26,16,12,1,9,24,Alabama Crimson Tide,37,8,4,35,26,80.2176,80.0256,90,100,1.1219483006223072,1.2496001279590532,41.666666666666664,24.285714285714285,40.0,27.142857142857142,27,22,26.666666666666668,12.903225806451612,87.09677419354838,73.33333333333333,57.377049180327866,42.622950819672134,26.17879368118717,11.246401151631478,-10,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
571,Jackson State,W,84,64,30,63,0.476,7,27,0.259,17,26,0.654,13,45,20,11,6,17,12,23,66,0.348,6,19,0.316,12,15,0.8,8,32,11,8,1,18,20,Alabama Crimson Tide,37,13,8,45,32,75.30239999999999,79.29599999999999,84,64,1.115502294747578,0.8071025020177564,42.857142857142854,28.78787878787879,41.26984126984127,22.727272727272727,32,24,35.13513513513514,20.0,80.0,64.86486486486487,58.44155844155844,41.55844155844156,22.575641679415266,22.699757869249396,20,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
572,Mississippi State,W,78,67,26,57,0.456,12,32,0.375,14,18,0.778,7,39,17,6,4,17,25,20,55,0.364,9,24,0.375,18,36,0.5,11,38,14,9,3,15,17,Alabama Crimson Tide,37,7,11,39,38,71.9232,71.8464,78,67,1.084490122797651,0.9325449848565829,56.14035087719298,43.63636363636363,31.57894736842105,65.45454545454545,32,27,20.58823529411765,25.58139534883721,74.4186046511628,79.41176470588235,50.64935064935065,49.35064935064935,23.63632318917957,20.877872795296632,11,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
573,Ole Miss,W,84,62,29,63,0.46,9,20,0.45,17,25,0.68,8,35,13,7,5,7,15,24,69,0.348,2,24,0.083,12,17,0.706,11,41,9,4,8,12,23,Alabama Crimson Tide,37,8,11,35,41,70.08,74.38080000000001,84,62,1.1986301369863015,0.8335484426088452,31.746031746031747,34.78260869565217,39.682539682539684,24.63768115942029,27,30,21.05263157894737,28.94736842105263,71.05263157894737,78.94736842105263,46.05263157894737,53.94736842105263,9.988584474885846,16.133195663397004,22,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
574,Kentucky,W,78,52,26,54,0.481,8,22,0.364,18,26,0.692,6,37,13,9,6,9,13,21,73,0.288,5,20,0.25,5,8,0.625,16,37,7,4,6,11,20,Alabama Crimson Tide,37,6,16,37,37,65.7024,68.6592,78,52,1.1871712448860317,0.7573639075316928,40.74074074074074,27.397260273972602,48.148148148148145,10.95890410958904,31,21,22.22222222222222,34.04255319148936,65.95744680851064,77.77777777777777,50.0,50.0,13.69812974868498,16.021159582401193,26,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
575,Arkansas,W,84,69,25,54,0.463,9,20,0.45,25,36,0.694,5,33,11,8,5,13,22,26,61,0.426,2,10,0.2,15,23,0.652,8,33,9,6,4,14,23,Alabama Crimson Tide,37,5,8,33,33,74.7264,74.0352,84,69,1.1241007194244605,0.9319891078838174,37.03703703703704,16.39344262295082,66.66666666666667,37.704918032786885,28,25,16.666666666666668,22.22222222222222,77.77777777777777,83.33333333333333,50.0,50.0,17.3967968482357,18.909923928077454,15,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
576,LSU,W,106,66,35,76,0.461,20,54,0.37,16,20,0.8,19,48,19,7,7,8,21,18,61,0.295,8,21,0.381,22,29,0.759,11,33,12,4,0,11,18,Alabama Crimson Tide,37,19,11,48,33,70.848,70.8096,106,66,1.4961607949412827,0.9320770065075922,71.05263157894737,34.42622950819672,26.31578947368421,47.540983606557376,29,22,46.34146341463415,27.5,72.5,53.65853658536585,59.25925925925926,40.74074074074074,11.291779584462512,15.534616775126535,40,3,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,False
